note_id,maintenance_id,machine_id,note_datetime,note_text,intent_label,contains_safety_issue
NOTE-MT-000122,MT-000122,MCH-016,2026-01-09 14:37:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000123,MT-000123,MCH-016,2026-02-28 14:15:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000124,MT-000124,MCH-016,2026-04-07 18:36:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000125,MT-000125,MCH-016,2026-05-15 11:35:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000126,MT-000126,MCH-016,2026-07-07 09:23:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000127,MT-000127,MCH-016,2025-12-28 12:44:00,Symptom: tool wear exceeded threshold; surface scratch defects increased. Action: changed tool set; adjusted feed rate and checked first article. Severity: high. Failure code: TOOLING.,maintenance_case_summary,0
NOTE-MT-000128,MT-000128,MCH-016,2026-03-30 21:33:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: high. Failure code: SENSOR.,maintenance_case_summary,0
NOTE-MT-000129,MT-000129,MCH-017,2025-08-10 18:38:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000130,MT-000130,MCH-017,2025-09-18 10:31:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000131,MT-000131,MCH-017,2025-10-30 10:59:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000132,MT-000132,MCH-017,2025-12-16 16:43:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000133,MT-000133,MCH-017,2026-02-01 17:13:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000134,MT-000134,MCH-017,2026-03-11 13:55:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000135,MT-000135,MCH-017,2026-05-04 09:46:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000136,MT-000136,MCH-017,2026-06-29 08:41:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000137,MT-000137,MCH-017,2025-10-14 14:44:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: medium. Failure code: MOTOR.,maintenance_case_summary,0
NOTE-MT-000138,MT-000138,MCH-017,2025-12-12 21:39:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: medium. Failure code: SENSOR.,maintenance_case_summary,0
NOTE-MT-000139,MT-000139,MCH-017,2026-05-08 03:10:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: medium. Failure code: MOTOR.,maintenance_case_summary,0
NOTE-MT-000140,MT-000140,MCH-018,2025-08-18 20:06:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000141,MT-000141,MCH-018,2025-11-23 09:44:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000142,MT-000142,MCH-018,2026-02-25 15:38:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000143,MT-000143,MCH-018,2026-05-24 08:18:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000144,MT-000144,MCH-018,2025-09-16 19:00:00,Symptom: tool wear exceeded threshold; surface scratch defects increased. Action: changed tool set; adjusted feed rate and checked first article. Severity: high. Failure code: TOOLING.,maintenance_case_summary,0
NOTE-MT-000145,MT-000145,MCH-018,2026-07-17 10:29:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: medium. Failure code: MOTOR.,maintenance_case_summary,0
NOTE-MT-000146,MT-000146,MCH-019,2025-10-12 12:53:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000147,MT-000147,MCH-019,2026-01-08 10:31:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000148,MT-000148,MCH-019,2026-04-15 11:44:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000149,MT-000149,MCH-019,2026-07-09 18:43:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000150,MT-000150,MCH-019,2026-06-16 13:19:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: high. Failure code: MOTOR.,maintenance_case_summary,1
NOTE-MT-000151,MT-000151,MCH-020,2025-09-16 09:14:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000152,MT-000152,MCH-020,2025-12-14 13:38:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000153,MT-000153,MCH-020,2026-03-13 11:36:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000154,MT-000154,MCH-020,2026-06-23 12:30:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000155,MT-000155,MCH-020,2026-01-27 10:39:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: medium. Failure code: MOTOR.,maintenance_case_summary,0
NOTE-MT-000156,MT-000156,MCH-020,2026-02-19 16:35:00,Symptom: tool wear exceeded threshold; surface scratch defects increased. Action: changed tool set; adjusted feed rate and checked first article. Severity: high. Failure code: TOOLING.,maintenance_case_summary,1
NOTE-MT-000157,MT-000157,MCH-020,2026-03-16 15:21:00,Symptom: tool wear exceeded threshold; surface scratch defects increased. Action: changed tool set; adjusted feed rate and checked first article. Severity: medium. Failure code: TOOLING.,maintenance_case_summary,0
NOTE-MT-000158,MT-000158,MCH-020,2026-05-05 02:26:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: medium. Failure code: SENSOR.,maintenance_case_summary,0
NOTE-MT-000159,MT-000159,MCH-021,2025-09-02 10:54:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000160,MT-000160,MCH-021,2025-11-04 10:28:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000161,MT-000161,MCH-021,2026-01-02 17:54:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000162,MT-000162,MCH-021,2026-03-08 10:53:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000163,MT-000163,MCH-021,2026-04-30 17:48:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000164,MT-000164,MCH-021,2026-06-22 15:06:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000165,MT-000165,MCH-021,2025-11-19 16:22:00,Symptom: pressure fluctuation and oil temperature exceeded warning band. Action: replaced hydraulic seal; flushed oil; pressure test completed. Severity: critical. Failure code: HYDRAULIC.,maintenance_case_summary,1
NOTE-MT-000166,MT-000166,MCH-022,2025-10-05 18:44:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000167,MT-000167,MCH-022,2026-01-07 16:38:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000168,MT-000168,MCH-022,2026-04-19 08:14:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000169,MT-000169,MCH-022,2026-07-16 14:49:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000170,MT-000170,MCH-022,2025-12-22 09:00:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: high. Failure code: BEARING.,maintenance_case_summary,0
NOTE-MT-000171,MT-000171,MCH-023,2025-09-03 14:37:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000172,MT-000172,MCH-023,2025-10-31 06:52:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000173,MT-000173,MCH-023,2025-12-31 19:34:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000174,MT-000174,MCH-023,2026-02-26 11:30:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000175,MT-000175,MCH-023,2026-04-23 15:07:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000176,MT-000176,MCH-023,2026-07-04 14:02:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000177,MT-000177,MCH-023,2026-01-26 09:59:00,Symptom: electrical cabinet alarm and servo reset during high load. Action: tightened terminals; replaced relay; reset servo drive parameters. Severity: medium. Failure code: ELECTRICAL.,maintenance_case_summary,0
NOTE-MT-000178,MT-000178,MCH-024,2025-09-28 15:28:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000179,MT-000179,MCH-024,2025-11-19 15:59:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000180,MT-000180,MCH-024,2026-01-12 06:18:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000181,MT-000181,MCH-024,2026-03-10 15:00:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000182,MT-000182,MCH-024,2026-05-04 06:14:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000183,MT-000183,MCH-024,2026-07-02 18:49:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000184,MT-000184,MCH-024,2025-10-31 13:26:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: high. Failure code: SENSOR.,maintenance_case_summary,0
NOTE-MT-000185,MT-000185,MCH-024,2026-01-02 10:09:00,Symptom: pressure fluctuation and oil temperature exceeded warning band. Action: replaced hydraulic seal; flushed oil; pressure test completed. Severity: high. Failure code: HYDRAULIC.,maintenance_case_summary,1
NOTE-MT-000186,MT-000186,MCH-025,2025-08-19 10:36:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000187,MT-000187,MCH-025,2025-09-25 11:22:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000188,MT-000188,MCH-025,2025-11-17 14:33:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000189,MT-000189,MCH-025,2026-01-10 10:19:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000190,MT-000190,MCH-025,2026-02-25 13:03:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000191,MT-000191,MCH-025,2026-04-19 07:05:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000192,MT-000192,MCH-025,2026-06-06 15:36:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000193,MT-000193,MCH-025,2026-07-29 08:11:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000194,MT-000194,MCH-025,2026-01-30 02:09:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: high. Failure code: BEARING.,maintenance_case_summary,0
NOTE-MT-000195,MT-000195,MCH-025,2026-02-28 22:21:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: critical. Failure code: MOTOR.,maintenance_case_summary,0
NOTE-MT-000196,MT-000196,MCH-025,2026-04-20 14:55:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: high. Failure code: BEARING.,maintenance_case_summary,1
NOTE-MT-000197,MT-000197,MCH-025,2026-06-12 20:05:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: medium. Failure code: MOTOR.,maintenance_case_summary,0
NOTE-MT-000198,MT-000198,MCH-026,2025-08-16 18:15:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000199,MT-000199,MCH-026,2025-10-14 16:34:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000200,MT-000200,MCH-026,2025-12-21 15:41:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000201,MT-000201,MCH-026,2026-02-11 17:00:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000202,MT-000202,MCH-026,2026-04-14 11:01:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000203,MT-000203,MCH-026,2026-06-25 06:03:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000204,MT-000204,MCH-026,2025-09-22 22:53:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: high. Failure code: SENSOR.,maintenance_case_summary,0
NOTE-MT-000205,MT-000205,MCH-026,2026-04-02 22:08:00,Symptom: electrical cabinet alarm and servo reset during high load. Action: tightened terminals; replaced relay; reset servo drive parameters. Severity: medium. Failure code: ELECTRICAL.,maintenance_case_summary,0
NOTE-MT-000206,MT-000206,MCH-027,2025-08-16 19:54:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000207,MT-000207,MCH-027,2025-10-19 11:06:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000208,MT-000208,MCH-027,2025-12-11 08:13:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000209,MT-000209,MCH-027,2026-02-19 07:46:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000210,MT-000210,MCH-027,2026-04-24 09:43:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000211,MT-000211,MCH-027,2026-06-21 15:43:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000212,MT-000212,MCH-027,2025-12-21 17:28:00,Symptom: tool wear exceeded threshold; surface scratch defects increased. Action: changed tool set; adjusted feed rate and checked first article. Severity: medium. Failure code: TOOLING.,maintenance_case_summary,0
NOTE-MT-000213,MT-000213,MCH-028,2025-08-08 19:29:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000214,MT-000214,MCH-028,2025-10-01 12:14:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000215,MT-000215,MCH-028,2025-11-15 14:56:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000216,MT-000216,MCH-028,2026-01-08 15:56:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000217,MT-000217,MCH-028,2026-02-19 19:03:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000218,MT-000218,MCH-028,2026-04-06 11:24:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000219,MT-000219,MCH-028,2026-05-28 13:31:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000220,MT-000220,MCH-028,2026-07-10 10:48:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000221,MT-000221,MCH-028,2025-11-17 16:28:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: high. Failure code: BEARING.,maintenance_case_summary,1
NOTE-MT-000222,MT-000222,MCH-028,2025-12-08 12:17:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: high. Failure code: MOTOR.,maintenance_case_summary,1
NOTE-MT-000223,MT-000223,MCH-028,2026-03-10 04:16:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: medium. Failure code: BEARING.,maintenance_case_summary,0
NOTE-MT-000224,MT-000224,MCH-028,2026-04-06 05:16:00,Symptom: tool wear exceeded threshold; surface scratch defects increased. Action: changed tool set; adjusted feed rate and checked first article. Severity: medium. Failure code: TOOLING.,maintenance_case_summary,0
NOTE-MT-000225,MT-000225,MCH-029,2025-08-15 18:01:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000226,MT-000226,MCH-029,2025-11-23 08:35:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000227,MT-000227,MCH-029,2026-03-04 12:16:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000228,MT-000228,MCH-029,2026-06-09 14:00:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000229,MT-000229,MCH-029,2025-11-17 14:48:00,Symptom: sensor reading drift and repeated false alarm during production run. Action: recalibrated sensor; replaced cable and verified signal quality. Severity: medium. Failure code: SENSOR.,maintenance_case_summary,0
NOTE-MT-000230,MT-000230,MCH-029,2026-07-12 13:04:00,Symptom: abnormal vibration and rising temperature before automatic stop. Action: replaced bearing; realigned shaft; verified vibration baseline. Severity: high. Failure code: BEARING.,maintenance_case_summary,0
NOTE-MT-000231,MT-000231,MCH-030,2025-10-15 11:57:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000232,MT-000232,MCH-030,2025-12-26 14:33:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000233,MT-000233,MCH-030,2026-03-15 10:12:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000234,MT-000234,MCH-030,2026-06-01 14:22:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000235,MT-000235,MCH-030,2025-09-23 02:13:00,Symptom: motor current unstable; intermittent power loss and torque drop. Action: replaced motor controller; tested current load profile. Severity: high. Failure code: MOTOR.,maintenance_case_summary,0
NOTE-MT-000236,MT-000236,MCH-030,2025-10-18 11:32:00,Symptom: pressure fluctuation and oil temperature exceeded warning band. Action: replaced hydraulic seal; flushed oil; pressure test completed. Severity: medium. Failure code: HYDRAULIC.,maintenance_case_summary,0
NOTE-MT-000237,MT-000237,MCH-030,2025-12-13 05:21:00,Symptom: electrical cabinet alarm and servo reset during high load. Action: tightened terminals; replaced relay; reset servo drive parameters. Severity: medium. Failure code: ELECTRICAL.,maintenance_case_summary,0
NOTE-MT-000238,MT-000238,MCH-030,2026-06-22 02:32:00,Symptom: electrical cabinet alarm and servo reset during high load. Action: tightened terminals; replaced relay; reset servo drive parameters. Severity: high. Failure code: ELECTRICAL.,maintenance_case_summary,1
NOTE-MT-000239,MT-000239,MCH-031,2025-08-08 15:22:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000240,MT-000240,MCH-031,2025-10-11 18:57:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000241,MT-000241,MCH-031,2025-12-15 10:03:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000242,MT-000242,MCH-031,2026-02-16 11:37:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
NOTE-MT-000243,MT-000243,MCH-031,2026-04-28 11:51:00,Symptom: scheduled preventive maintenance; inspection and calibration. Action: lubricated moving parts; checked sensors; verified safety interlock. Severity: low. Failure code: PM.,maintenance_case_summary,0
